ID,CONVERTED_ACCOUNT_ID,A_LEAD_ASSOCIATED_COUNTRY_C,A_LEAD_UTM_SOURCE_C,CREATED_DATE,A_LEAD_FIRST_REACH_OUT_DATE_C,A_LEAD_FIRST_MEETING_CREATION_DATE_C,A_LEAD_FIRST_MEETING_DATE_C,A_LEAD_LAST_MEETING_DATE_C,IS_DELETED
00Q1i00000AOyQpEAL,0011i00001O8hpeAAB,France,facebook,2022-02-02T17:22:50Z,2022-02-02T17:25:34Z,2022-02-02T17:56:13Z,2022-02-03T17:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000AOyR4EAL,0011i00001O7RIXAA3,Spain,facebook,2022-02-02T17:24:58Z,2022-02-02T17:26:22Z,2022-02-02T17:55:36Z,2022-02-07T12:00:00Z,2022-02-07T12:00:00Z,FALSE
00Q1i00000AOyR5EAL,0011i00001O5yiMAAR,France,google,2022-02-02T17:24:58Z,2022-02-02T17:52:21Z,2022-02-02T17:52:34Z,2022-02-03T13:00:00Z,2022-02-03T13:00:00Z,FALSE
00Q1i00000AOyROEA1,,France,facebook,2022-02-02T17:27:46Z,2022-02-03T08:49:59Z,,,,FALSE
00Q1i00000AOyRTEA1,,Italy,facebook,2022-02-02T17:29:58Z,2022-02-02T17:55:08Z,,,,FALSE
00Q1i00000AOyRYEA1,,Italy,facebook,2022-02-02T17:32:34Z,2022-02-02T17:56:17Z,,,,FALSE
00Q1i00000AOyRiEAL,,France,google,2022-02-02T17:34:06Z,2022-02-02T17:43:11Z,2022-02-02T17:52:49Z,2022-02-04T13:00:00Z,2022-02-04T13:00:00Z,FALSE
00Q1i00000AOyRsEAL,,Italy,facebook,2022-02-02T17:38:12Z,2022-02-03T10:09:49Z,,,,FALSE
00Q1i00000AOySCEA1,,France,,2022-02-02T17:41:48Z,2022-02-02T18:07:32Z,,,,FALSE
00Q1i00000AOySHEA1,,Italy,google,2022-02-02T17:42:40Z,2022-02-03T09:34:46Z,,,,FALSE
00Q1i00000AOySREA1,,Italy,outbound,2022-02-02T17:42:54Z,2022-02-02T17:54:55Z,2022-02-02T17:54:59Z,2022-02-07T16:00:00Z,2022-02-07T16:00:00Z,FALSE
00Q1i00000AOySSEA1,,Italy,google,2022-02-02T17:42:54Z,2022-02-03T09:30:02Z,,,,FALSE
00Q1i00000AOySgEAL,0011i00001O5wMfAAJ,France,,2022-02-02T17:45:19Z,2022-02-02T17:59:24Z,2022-02-02T17:59:29Z,2022-02-03T12:30:00Z,2022-02-03T12:30:00Z,FALSE
00Q1i00000AOyShEAL,,Italy,facebook,2022-02-02T17:45:19Z,2022-02-02T17:59:48Z,2022-07-28T09:49:00Z,2022-07-29T06:00:00Z,2022-07-29T06:00:00Z,FALSE
00Q1i00000AOySqEAL,0011i00001O6coOAAR,Italy,google,2022-02-02T17:47:10Z,2022-02-02T18:00:52Z,2022-02-02T18:22:58Z,2022-03-03T14:00:00Z,2022-02-04T14:00:00Z,FALSE
00Q1i00000AOyTAEA1,001AZ000003hBXDYA2,Italy,facebook,2022-02-02T17:49:57Z,2022-02-02T18:11:30Z,2022-08-30T08:41:00Z,2022-08-31T13:00:00Z,2022-09-05T15:00:00Z,FALSE
00Q1i00000AOyTFEA1,0011i00001O61mmAAB,Germany,facebook,2022-02-02T17:51:05Z,2022-02-03T10:30:06Z,2022-02-03T10:40:59Z,2022-02-03T14:00:00Z,2022-02-03T14:00:00Z,FALSE
00Q1i00000AOyTKEA1,,France,google,2022-02-02T17:51:43Z,,,,,FALSE
00Q1i00000AOyTUEA1,,Spain,google,2022-02-02T17:52:32Z,2022-02-02T17:57:20Z,,,,FALSE
00Q1i00000AOyTeEAL,,Spain,facebook,2022-02-02T17:54:03Z,2022-02-02T17:59:12Z,,,,FALSE
00Q1i00000AOyToEAL,,Italy,facebook,2022-02-02T17:56:58Z,2022-02-02T18:16:04Z,2022-02-02T18:16:17Z,2022-02-04T16:00:00Z,2022-02-04T16:00:00Z,FALSE
00Q1i00000AOyTtEAL,,Germany,facebook,2022-02-02T17:57:45Z,2022-02-03T10:43:05Z,2022-02-03T10:51:28Z,2022-02-03T15:00:00Z,2022-02-03T15:00:00Z,FALSE
00Q1i00000AOyTyEAL,,Spain,google,2022-02-02T17:58:33Z,2022-02-02T18:03:00Z,,,,FALSE
00Q1i00000AOyU4EAL,,Germany,google,2022-02-02T17:59:30Z,2022-02-03T10:55:36Z,,,,FALSE
00Q1i00000AOyU3EAL,,Germany,facebook,2022-02-02T17:59:30Z,2022-02-03T10:54:58Z,,,,FALSE
00Q1i00000AOyUDEA1,,Italy,facebook,2022-02-02T18:00:19Z,2022-02-03T08:52:16Z,2022-02-03T13:33:14Z,2022-02-04T16:00:00Z,2022-02-04T16:00:00Z,FALSE
00Q1i00000AOyUNEA1,,France,google,2022-02-02T18:03:41Z,2022-02-03T08:51:56Z,,,,FALSE
00Q1i00000AOyUSEA1,,Italy,facebook,2022-02-02T18:04:08Z,2022-02-03T09:36:40Z,,,,FALSE
00Q1i00000AOyUmEAL,,France,mvf,2022-02-02T18:06:37Z,2022-02-03T07:44:58Z,2022-02-03T09:02:42Z,2022-02-03T17:00:00Z,2022-02-03T17:00:00Z,FALSE
00Q1i00000AOyV1EAL,,France,mvf,2022-02-02T18:10:20Z,2022-02-03T08:35:45Z,,,,FALSE
00Q1i00000AOyVBEA1,0011i00001ORnjFAAT,France,mvf,2022-02-02T18:10:55Z,2022-02-03T08:28:57Z,2022-02-03T14:32:09Z,2022-02-04T08:00:00Z,2022-02-04T08:00:00Z,FALSE
00Q1i00000AOyVQEA1,,Spain,,2022-02-02T18:11:43Z,2022-02-02T18:13:25Z,2022-02-02T18:14:01Z,2022-02-03T17:00:00Z,2022-02-03T17:00:00Z,FALSE
00Q1i00000AOyVVEA1,0011i00001O6fxLAAR,Germany,google,2022-02-02T18:12:18Z,2022-02-03T10:56:25Z,2022-02-03T12:30:23Z,2022-02-04T11:00:00Z,2022-02-04T11:00:00Z,FALSE
00Q1i00000AOyVkEAL,,Germany,facebook,2022-02-02T18:13:27Z,2022-02-03T10:57:16Z,,,,FALSE
00Q1i00000AOyUdEAL,,France,google,2022-02-02T18:14:03Z,2022-02-03T08:50:55Z,,,,FALSE
00Q1i00000AOyVpEAL,,Italy,facebook,2022-02-02T18:16:24Z,2022-02-03T09:29:28Z,,,,FALSE
00Q1i00000AOyVuEAL,0011i00001O8Bq7AAF,Italy,facebook,2022-02-02T18:17:16Z,2022-02-03T09:39:39Z,2022-02-03T09:39:49Z,2022-02-04T15:00:00Z,2022-02-08T14:00:00Z,FALSE
00Q1i00000AOyWKEA1,,Italy,facebook,2022-02-02T18:23:05Z,2022-02-03T08:40:26Z,2022-02-03T08:40:31Z,2022-02-03T18:00:00Z,2022-02-03T18:00:00Z,FALSE
00Q1i00000AOyWJEA1,,France,facebook,2022-02-02T18:23:05Z,2022-02-03T09:45:47Z,,,,FALSE
00Q1i00000AOyWYEA1,0011i00001OxncTAAR,Italy,google,2022-02-02T18:27:07Z,2022-02-03T08:35:12Z,2022-02-25T14:30:50Z,2022-02-25T19:00:00Z,2022-02-25T19:00:00Z,FALSE
00Q1i00000AOyWdEAL,,Italy,facebook,2022-02-02T18:28:27Z,2022-02-03T08:49:47Z,,,,FALSE
00Q1i00000AOyWiEAL,0011i00001O6AHDAA3,France,google,2022-02-02T18:29:47Z,2022-02-03T09:51:46Z,2022-02-03T09:56:59Z,2022-02-03T17:00:00Z,2022-02-03T17:00:00Z,FALSE
00Q1i00000AOyWsEAL,0011i00001O5s6KAAR,Spain,google,2022-02-02T18:30:44Z,2022-02-02T18:31:52Z,2022-02-02T18:43:29Z,2022-02-03T10:00:00Z,2022-02-03T10:00:00Z,FALSE
00Q1i00000AOyWxEAL,,France,google,2022-02-02T18:32:55Z,2022-02-03T08:46:38Z,,,,FALSE
00Q1i00000AOyX7EAL,0011i00001OSJdEAAX,Spain,facebook,2022-02-02T18:34:12Z,2022-02-03T08:04:58Z,2022-02-03T08:11:39Z,2022-02-04T15:00:00Z,2022-02-16T10:00:00Z,FALSE
00Q1i00000AOyXMEA1,,France,google,2022-02-02T18:36:45Z,2022-02-03T08:54:16Z,,,,FALSE
00Q1i00000AOyYAEA1,,France,google,2022-02-02T18:43:27Z,2022-02-03T09:21:55Z,,,,FALSE
00Q1i00000AOyYPEA1,0011i00001O61A5AAJ,Germany,google,2022-02-02T18:44:57Z,2022-02-03T10:58:47Z,2022-02-03T11:02:32Z,2022-02-03T14:00:00Z,2022-02-03T14:00:00Z,FALSE
00Q1i00000AOyYUEA1,,Spain,facebook,2022-02-02T18:47:40Z,2022-02-03T08:12:14Z,,,,FALSE
00Q1i00000AOyYoEAL,,Germany,facebook,2022-02-02T18:50:07Z,2022-02-03T12:33:55Z,,,,FALSE
00Q1i00000AOyZ3EAL,0011i00001O7KwYAAV,Spain,facebook,2022-02-02T18:51:16Z,2022-02-03T08:14:52Z,2022-02-04T10:09:09Z,2022-02-07T09:00:00Z,2022-02-07T09:00:00Z,FALSE
00Q1i00000AOyZDEA1,0011i00001O6btWAAR,France,google,2022-02-02T18:52:20Z,2022-02-03T09:22:29Z,2022-02-03T09:29:46Z,2022-02-04T13:00:00Z,2022-02-04T13:00:00Z,FALSE
00Q1i00000AOyZmEAL,,France,google,2022-02-02T18:57:23Z,2022-02-03T08:51:37Z,,,,FALSE
00Q1i00000AOyZrEAL,,France,google,2022-02-02T18:58:10Z,2022-02-03T09:23:31Z,,,,FALSE
00Q1i00000AOyZwEAL,,Spain,facebook,2022-02-02T18:59:06Z,2022-02-03T10:30:05Z,2022-02-03T10:39:23Z,2022-02-07T17:00:00Z,2022-02-07T17:00:00Z,FALSE
00Q1i00000AOya1EAD,,Germany,facebook,2022-02-02T18:59:19Z,2022-02-03T12:39:33Z,,,,FALSE
00Q1i00000AOya6EAD,,Germany,facebook,2022-02-02T18:59:33Z,2022-02-03T12:51:46Z,2022-02-03T12:56:38Z,2022-02-04T13:00:00Z,2022-02-04T13:00:00Z,FALSE
00Q1i00000AOyaGEAT,,Italy,facebook,2022-02-02T19:03:36Z,2022-02-03T09:43:32Z,2022-02-05T09:59:44Z,2022-02-07T13:00:00Z,2022-02-07T13:00:00Z,FALSE
00Q1i00000AOyaVEAT,,Germany,facebook,2022-02-02T19:05:17Z,2022-02-03T12:57:13Z,,,,FALSE
00Q1i00000AOyaaEAD,,France,facebook,2022-02-02T19:05:31Z,2022-02-03T08:51:47Z,,,,FALSE
00Q1i00000AOyabEAD,,Spain,facebook,2022-02-02T19:05:31Z,2022-02-03T11:00:01Z,,,,FALSE
00Q1i00000AOyapEAD,,France,google,2022-02-02T19:09:25Z,2022-02-03T09:46:54Z,,,,FALSE
00Q1i00000AOyauEAD,,France,mvf,2022-02-02T19:11:05Z,2022-02-03T07:44:12Z,,,,FALSE
00Q1i00000AOyb4EAD,,Italy,facebook,2022-02-02T19:13:06Z,2022-02-03T09:30:47Z,,,,FALSE
00Q1i00000AOybEEAT,001AZ000003C8RQYA0,France,,2022-02-02T19:14:24Z,2022-02-03T09:12:33Z,2022-07-07T13:45:00Z,2022-07-19T12:00:00Z,2022-07-19T12:00:00Z,FALSE
00Q1i00000AOybOEAT,,Italy,facebook,2022-02-02T19:17:07Z,2022-02-03T09:32:52Z,2022-02-03T10:16:25Z,2022-02-03T18:00:00Z,2022-02-03T18:00:00Z,FALSE
00Q1i00000AOybiEAD,,Spain,google,2022-02-02T19:21:45Z,2022-02-03T10:08:10Z,2022-02-03T10:18:23Z,2022-02-03T15:00:00Z,2022-02-03T15:00:00Z,FALSE
00Q1i00000AOybnEAD,0011i00001O5wKYAAZ,Spain,facebook,2022-02-02T19:22:19Z,2022-02-03T10:09:03Z,2022-02-03T11:42:19Z,2022-02-03T11:00:00Z,2022-02-03T11:00:00Z,FALSE
00Q1i00000AOybsEAD,,France,mvf,2022-02-02T19:22:55Z,2022-02-03T09:39:06Z,2022-02-03T09:44:41Z,2022-02-04T08:00:00Z,2022-02-04T08:00:00Z,FALSE
00Q1i00000AOybxEAD,,Spain,facebook,2022-02-02T19:23:00Z,2022-02-03T10:38:40Z,2022-02-03T10:43:17Z,2022-02-03T15:00:00Z,2022-02-03T15:00:00Z,FALSE
00Q1i00000AOyc7EAD,,Germany,facebook,2022-02-02T19:25:07Z,2022-02-03T13:00:22Z,,,,FALSE
00Q1i00000AOycWEAT,0011i00001O8VsHAAV,France,,2022-02-02T19:29:18Z,2022-02-03T08:52:06Z,2022-02-08T15:31:56Z,2022-02-09T08:00:00Z,2022-02-09T08:00:00Z,FALSE
00Q1i00000AOydAEAT,,Italy,facebook,2022-02-02T19:36:05Z,,,,,FALSE
00Q1i00000AOydKEAT,,France,facebook,2022-02-02T19:40:07Z,2022-02-03T10:15:53Z,,,,FALSE
00Q1i00000AOydZEAT,0011i00001O6f8cAAB,France,facebook,2022-02-02T19:42:46Z,2022-02-03T08:53:48Z,2022-02-03T14:19:58Z,2022-02-04T14:00:00Z,2022-02-04T14:00:00Z,FALSE
00Q1i00000AOydoEAD,,Spain,facebook,2022-02-02T19:43:17Z,2022-02-03T10:15:05Z,,,,FALSE
00Q1i00000AOydpEAD,,Spain,facebook,2022-02-02T19:43:17Z,2022-02-03T11:02:00Z,,,,FALSE
00Q1i00000AOye8EAD,,Italy,facebook,2022-02-02T19:46:26Z,2022-02-03T08:37:10Z,,,,FALSE
00Q1i00000AOyeIEAT,,Italy,facebook,2022-02-02T19:47:41Z,2022-02-03T08:57:15Z,,,,FALSE
00Q1i00000AOyehEAD,,France,google,2022-02-02T19:50:41Z,2022-02-03T08:47:55Z,,,,FALSE
00Q1i00000AOyerEAD,,Spain,facebook,2022-02-02T19:51:58Z,2022-02-03T10:52:56Z,,,,FALSE
00Q1i00000AOyf6EAD,,France,,2022-02-02T19:54:30Z,2022-02-03T08:43:00Z,,,,FALSE
00Q1i00000AOyfQEAT,,Italy,facebook,2022-02-02T19:56:35Z,2022-02-03T09:44:58Z,,,,FALSE
00Q1i00000AOyfaEAD,,Spain,facebook,2022-02-02T19:58:45Z,2022-02-03T10:24:05Z,,,,FALSE
00Q1i00000AOyfkEAD,0011i00001O6BzNAAV,France,google,2022-02-02T20:00:17Z,2022-02-03T09:59:10Z,2022-02-03T09:59:31Z,2022-02-03T17:00:00Z,2022-02-03T17:00:00Z,FALSE
00Q1i00000AOyfzEAD,0011i00001O6Xk6AAF,France,,2022-02-02T20:03:43Z,2022-02-03T08:52:07Z,2022-02-04T10:16:46Z,2022-02-04T13:00:00Z,2022-02-04T13:00:00Z,FALSE
00Q1i00000AOygJEAT,0011i00001O7JDPAA3,France,facebook,2022-02-02T20:11:27Z,2022-02-03T09:28:07Z,2022-02-03T10:33:15Z,2022-02-07T08:00:00Z,2022-02-07T08:00:00Z,FALSE
00Q1i00000AOygiEAD,,Germany,facebook,2022-02-02T20:19:18Z,2022-02-03T13:01:26Z,,,,FALSE
00Q1i00000AOygxEAD,0011i00001O5t3RAAR,Germany,SumUp,2022-02-02T20:22:08Z,2022-02-03T13:06:33Z,2022-02-03T13:39:40Z,2022-02-03T15:00:00Z,2022-02-03T15:00:00Z,FALSE
00Q1i00000AOyh2EAD,,Italy,google,2022-02-02T20:22:49Z,2022-02-03T09:42:51Z,,,,FALSE
00Q1i00000AOyh7EAD,0011i00001O9IIHAA3,Spain,google,2022-02-02T20:23:57Z,2022-02-03T11:03:26Z,2022-02-03T11:17:17Z,2022-02-04T09:00:00Z,2022-02-09T16:00:00Z,FALSE
00Q1i00000AOyhCEAT,0011i00001O61HaAAJ,Germany,SumUp,2022-02-02T20:24:23Z,2022-02-03T13:08:11Z,2022-02-03T13:17:08Z,2022-02-03T14:00:00Z,2022-02-03T14:00:00Z,FALSE
00Q1i00000AOyhREAT,0011i00001O6ZyKAAV,France,facebook,2022-02-02T20:27:27Z,2022-02-03T09:16:32Z,2022-02-03T09:22:19Z,2022-02-03T17:00:00Z,2022-02-07T12:00:00Z,FALSE
00Q1i00000AOyi0EAD,,France,google,2022-02-02T20:37:19Z,2022-02-03T08:57:56Z,,,,FALSE
00Q1i00000AOyi5EAD,0011i00001O69RIAAZ,France,google,2022-02-02T20:37:44Z,2022-02-03T11:28:17Z,2022-02-03T11:28:21Z,2022-02-03T16:00:00Z,2022-02-03T16:00:00Z,FALSE
00Q1i00000AOyiAEAT,,France,,2022-02-02T20:38:32Z,2022-02-03T08:47:59Z,,,,FALSE
00Q1i00000AOyiKEAT,,Italy,facebook,2022-02-02T20:39:18Z,2022-02-03T08:45:39Z,,,,FALSE
00Q1i00000AOyiPEAT,,Italy,facebook,2022-02-02T20:39:32Z,2022-02-03T09:42:43Z,,,,FALSE
00Q1i00000AOyijEAD,,Italy,google,2022-02-02T20:42:56Z,2022-02-03T08:28:51Z,,,,FALSE
00Q1i00000AOyiyEAD,0011i00001O68t3AAB,France,google,2022-02-02T20:43:42Z,2022-02-03T09:45:13Z,2022-02-03T09:46:16Z,2022-02-03T13:00:00Z,2022-02-03T16:00:00Z,FALSE
00Q1i00000AOyjDEAT,,France,facebook,2022-02-02T20:45:17Z,2022-02-03T08:50:57Z,,,,FALSE
00Q1i00000AOyjIEAT,,France,google,2022-02-02T20:46:58Z,2022-02-03T08:45:43Z,,,,FALSE
00Q1i00000AOyjXEAT,,France,facebook,2022-02-02T20:48:59Z,2022-02-03T09:24:42Z,,,,FALSE
00Q1i00000AOyjhEAD,,Italy,facebook,2022-02-02T20:49:45Z,2022-02-03T08:37:58Z,2022-02-03T08:52:04Z,2022-02-03T17:00:00Z,2022-02-03T17:00:00Z,FALSE
00Q1i00000AOyjmEAD,,Spain,facebook,2022-02-02T20:50:19Z,2022-02-03T10:30:49Z,2022-02-03T12:07:32Z,2022-02-10T17:00:00Z,2022-02-21T17:00:00Z,FALSE
00Q1i00000AOyjrEAD,,France,google,2022-02-02T20:52:19Z,2022-02-03T09:30:00Z,2022-02-03T09:38:22Z,2022-02-07T17:00:00Z,2022-02-09T17:00:00Z,FALSE
00Q1i00000AOyjwEAD,,Italy,facebook,2022-02-02T20:52:32Z,2022-02-03T08:53:24Z,,,,FALSE
00Q1i00000AOykGEAT,0011i00001O7Y8dAAF,France,facebook,2022-02-02T20:56:46Z,2022-02-03T09:15:21Z,2022-02-03T09:22:43Z,2022-02-07T09:00:00Z,2022-02-07T16:00:00Z,FALSE
00Q1i00000AOykLEAT,001AZ000003iMaJYAU,Germany,SumUp,2022-02-02T20:57:22Z,2022-02-03T13:18:16Z,2022-09-07T12:24:00Z,2022-09-07T13:00:00Z,2022-09-07T13:00:00Z,FALSE
00Q1i00000AOykQEAT,,Spain,facebook,2022-02-02T20:58:08Z,2022-02-03T10:19:32Z,2022-02-04T12:28:04Z,2022-02-04T14:00:00Z,2022-02-04T14:00:00Z,FALSE
00Q1i00000AOykVEAT,,Spain,,2022-02-02T20:58:42Z,2022-02-03T10:11:20Z,,,,FALSE
00Q1i00000AOykaEAD,,Italy,facebook,2022-02-02T20:59:57Z,2022-02-03T09:45:46Z,,,,FALSE
00Q1i00000AOykkEAD,,Italy,facebook,2022-02-02T21:03:21Z,2022-02-03T09:35:56Z,2022-02-04T11:21:18Z,2022-02-07T18:30:00Z,2022-02-16T19:30:00Z,FALSE
00Q1i00000AOykpEAD,,France,google,2022-02-02T21:03:56Z,2022-02-03T09:07:29Z,2022-02-03T09:07:41Z,2022-02-09T17:00:00Z,2022-02-14T17:45:00Z,FALSE
00Q1i00000AOykuEAD,,Italy,SumUp,2022-02-02T21:04:57Z,2022-02-03T08:42:23Z,2022-02-03T09:47:56Z,2022-02-04T18:00:00Z,2022-02-04T18:00:00Z,FALSE
00Q1i00000AOyl4EAD,,Italy,lm,2022-02-02T21:11:05Z,2022-02-03T09:31:07Z,,,,FALSE
00Q1i00000AOylEEAT,,Italy,google,2022-02-02T21:12:19Z,2022-02-03T08:38:02Z,2022-02-03T08:38:16Z,2022-02-03T14:00:00Z,2022-02-03T14:00:00Z,FALSE
00Q1i00000AOylYEAT,,Germany,facebook,2022-02-02T21:16:05Z,2022-02-03T13:22:14Z,,,,FALSE
00Q1i00000AOyldEAD,,Spain,google,2022-02-02T21:16:19Z,2022-02-03T10:46:38Z,,,,FALSE
00Q1i00000AOylnEAD,,France,google,2022-02-02T21:17:53Z,2022-02-03T08:47:29Z,,,,FALSE
00Q1i00000AOylsEAD,,Spain,facebook,2022-02-02T21:18:28Z,2022-02-03T10:30:39Z,,,,FALSE
00Q1i00000AOylxEAD,,Italy,facebook,2022-02-02T21:20:26Z,2022-02-03T08:42:06Z,,,,FALSE
00Q1i00000AOym2EAD,,Spain,facebook,2022-02-02T21:20:59Z,2022-02-03T10:21:10Z,,,,FALSE
00Q1i00000AOym7EAD,,Italy,facebook,2022-02-02T21:21:13Z,2022-02-03T08:39:44Z,,,,FALSE
00Q1i00000AOymWEAT,,Italy,facebook,2022-02-02T21:29:18Z,2022-02-03T09:31:24Z,,,,FALSE
00Q1i00000AOymgEAD,,France,facebook,2022-02-02T21:30:09Z,2022-02-03T09:41:37Z,,,,FALSE
00Q1i00000AOymhEAD,,France,google,2022-02-02T21:30:09Z,2022-02-03T08:48:20Z,,,,FALSE
00Q1i00000AOyloEAD,,France,mvf,2022-02-02T21:33:27Z,2022-02-03T08:27:56Z,,,,FALSE
00Q1i00000AOynFEAT,,Spain,facebook,2022-02-02T21:36:55Z,2022-02-03T10:22:20Z,,,,FALSE
00Q1i00000AOyneEAD,,Italy,facebook,2022-02-02T21:40:08Z,2022-02-03T09:46:32Z,2022-02-03T13:07:33Z,2022-02-03T15:00:00Z,2022-02-04T11:00:00Z,FALSE
00Q1i00000AOynjEAD,,Spain,facebook,2022-02-02T21:40:36Z,2022-02-03T10:50:00Z,,,,FALSE
00Q1i00000AOyo3EAD,,Spain,facebook,2022-02-02T21:43:20Z,2022-02-03T11:00:32Z,2022-02-03T11:26:51Z,2022-02-08T10:00:00Z,2022-02-11T10:00:00Z,FALSE
00Q1i00000AOyoNEAT,0011i00001O7TdsAAF,France,,2022-02-02T21:46:35Z,2022-02-03T09:55:27Z,2022-02-03T13:41:49Z,2022-02-07T13:00:00Z,2022-02-07T13:00:00Z,FALSE
00Q1i00000AOyoXEAT,,France,google,2022-02-02T21:49:02Z,2022-02-03T08:48:10Z,,,,FALSE
00Q1i00000AOyohEAD,0011i00001O6yduAAB,Italy,google,2022-02-02T21:50:49Z,2022-02-03T09:42:21Z,2022-02-05T09:30:45Z,2022-02-05T15:00:00Z,2022-02-05T15:00:00Z,FALSE
00Q1i00000AOyorEAD,,France,facebook,2022-02-02T21:54:19Z,,,,,FALSE
00Q1i00000AOyoxEAD,,France,google,2022-02-02T21:54:57Z,2022-02-03T09:37:40Z,,,,FALSE
00Q1i00000AOyowEAD,0011i00001O6j2PAAR,France,SumUp,2022-02-02T21:54:57Z,2022-02-03T08:18:50Z,2022-02-03T15:26:58Z,2022-02-04T17:00:00Z,2022-02-04T17:00:00Z,FALSE
00Q1i00000AOyp1EAD,,Spain,facebook,2022-02-02T21:56:37Z,2022-02-03T10:20:43Z,,,,FALSE
00Q1i00000AOypQEAT,,Italy,facebook,2022-02-02T22:01:26Z,2022-02-03T08:29:39Z,,,,FALSE
00Q1i00000AOypkEAD,,Spain,facebook,2022-02-02T22:10:47Z,2022-02-03T10:47:38Z,,,,FALSE
00Q1i00000AOyppEAD,0011i00001O60IyAAJ,France,facebook,2022-02-02T22:11:25Z,2022-02-03T08:56:48Z,2022-02-03T08:57:03Z,2022-02-03T14:00:00Z,2022-02-03T17:30:00Z,FALSE
00Q1i00000AOypuEAD,,Germany,google,2022-02-02T22:12:42Z,2022-02-03T13:23:24Z,,,,FALSE
00Q1i00000AOypzEAD,,Italy,facebook,2022-02-02T22:12:55Z,2022-02-03T09:30:25Z,,,,FALSE
00Q1i00000AOyq9EAD,0011i00001O68STAAZ,France,SumUp,2022-02-02T22:15:01Z,2022-02-03T08:22:51Z,2022-02-03T14:11:30Z,2022-02-03T15:00:00Z,2022-02-03T15:00:00Z,FALSE
00Q1i00000AOyqEEAT,,Spain,facebook,2022-02-02T22:15:17Z,2022-02-03T11:14:32Z,,,,FALSE
00Q1i00000AOyqJEAT,,Spain,facebook,2022-02-02T22:16:37Z,2022-02-03T10:28:15Z,,,,FALSE
00Q1i00000AOyqYEAT,,Spain,facebook,2022-02-02T22:20:22Z,2022-02-03T10:50:14Z,,,,FALSE
00Q1i00000AOyqiEAD,,Germany,facebook,2022-02-02T22:23:30Z,2022-02-03T13:24:33Z,2022-02-04T10:04:38Z,2022-02-04T14:00:00Z,2022-02-04T14:00:00Z,FALSE
00Q1i00000AOyqnEAD,,France,google,2022-02-02T22:25:50Z,2022-02-03T09:36:45Z,,,,FALSE
00Q1i00000AOyqsEAD,,France,google,2022-02-02T22:26:27Z,2022-02-03T08:47:45Z,,,,FALSE
00Q1i00000AOyr2EAD,0011i00001RKPwUAAX,France,google,2022-02-02T22:28:01Z,2022-02-16T07:39:32Z,2022-04-19T15:03:25Z,2022-04-25T12:00:00Z,2022-04-25T12:00:00Z,FALSE
00Q1i00000AOyr7EAD,,France,facebook,2022-02-02T22:29:05Z,2022-02-03T08:41:13Z,2022-02-03T08:46:29Z,2022-02-04T10:00:00Z,2022-02-04T10:00:00Z,FALSE
00Q1i00000AOyrCEAT,,France,facebook,2022-02-02T22:29:57Z,2022-02-03T08:17:23Z,,,,FALSE
00Q1i00000AOyrHEAT,,France,google,2022-02-02T22:32:04Z,2022-02-03T08:42:33Z,,,,FALSE
00Q1i00000AOyrMEAT,,Germany,facebook,2022-02-02T22:32:52Z,2022-02-03T13:32:51Z,,,,FALSE
00Q1i00000AOyrREAT,0011i00001O7RJ2AAN,Spain,facebook,2022-02-02T22:33:39Z,2022-02-03T10:25:48Z,2022-02-04T13:03:50Z,2022-02-07T12:00:00Z,2022-02-07T12:00:00Z,FALSE
00Q1i00000AOyrgEAD,,Spain,facebook,2022-02-02T22:37:49Z,2022-02-03T10:13:08Z,2022-02-04T17:22:59Z,2022-02-08T12:00:00Z,2022-02-08T12:00:00Z,FALSE
00Q1i00000AOyrlEAD,,France,google,2022-02-02T22:39:08Z,2022-02-03T09:50:26Z,,,,FALSE
00Q1i00000AOyrqEAD,,Germany,facebook,2022-02-02T22:42:00Z,2022-02-03T13:34:38Z,,,,FALSE
00Q1i00000AOys0EAD,001AZ000003zIMsYAM,Germany,facebook,2022-02-02T22:44:08Z,2022-02-03T13:37:01Z,2022-02-03T13:43:05Z,2022-01-07T14:00:00Z,2022-10-04T08:00:00Z,FALSE
00Q1i00000AOys5EAD,,Spain,facebook,2022-02-02T22:45:08Z,2022-02-03T10:53:40Z,,,,FALSE
00Q1i00000AOysKEAT,001AZ000002YeYKYA0,Italy,facebook,2022-02-02T22:50:18Z,2022-02-03T08:49:36Z,2022-05-05T15:14:55Z,2022-05-06T06:00:00Z,2022-05-18T14:00:00Z,FALSE
00Q1i00000AOysUEAT,,Italy,google,2022-02-02T22:51:36Z,,,,,FALSE
00Q1i00000AOysZEAT,,Spain,facebook,2022-02-02T22:51:57Z,2022-02-03T10:23:33Z,,,,FALSE
00Q1i00000AOyseEAD,,France,facebook,2022-02-02T22:55:17Z,2022-02-03T08:43:52Z,,,,FALSE
00Q1i00000AOyt3EAD,,Italy,google,2022-02-02T23:06:35Z,2022-02-03T08:41:45Z,,,,FALSE
00Q1i00000AOytDEAT,,Italy,facebook,2022-02-02T23:11:15Z,2022-02-03T08:43:48Z,2022-02-03T13:26:22Z,2022-02-04T15:00:00Z,2022-02-08T15:00:00Z,FALSE
